nome_estado;municipio;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;total_pontos;;;;
Rio Grande do Norte;Timbaúba dos Batistas;1627;1.38;22/08/2016;02/01/2017;500;;;;
Rondônia;Alta Floresta D'Oeste;1627;1.38;15/07/2016;17/11/2016;500;;;;
Sergipe;Simão Dias;1627;1.38;12/07/2016;23/11/2016;500;;;;
Sergipe;Telha;1627;1.38;12/07/2016;10/01/2017;500;;;;
São Paulo;Araçariguama;1627;1.38;28/06/2016;07/10/2016;500;;;;
Acre;Feijó;1627;1.38;12/07/2016;24/11/2016;500;;;;
Alagoas;Campo Alegre;1627;1.38;14/07/2016;14/10/2016;500;;;;
Alagoas;Cajueiro;1627;1.38;14/07/2016;07/10/2016;500;;;;
Pernambuco;Betânia;1627;1.38;23/08/2016;12/12/2016;500;;;;
Pernambuco;Barra de Guabiraba;1627;1.38;25/08/2016;13/09/2016;500;;;;
Espírito Santo;Barra de São Francisco;1627;1.38;11/07/2016;03/01/2017;500;;;;
Espírito Santo;Ibitirama;1627;1.38;01/08/2016;26/09/2016;500;;;;
Espírito Santo;Guaçuí;1627;1.38;01/08/2016;19/11/2016;500;;;;
Bahia;Laje;1627;1.38;16/08/2016;30/09/2016;500;;;;
Ceará;Ibicuitinga;1627;1.38;09/08/2016;22/09/2016;500;;;;
Alagoas;Maribondo;1627;1.38;03/07/2016;05/10/2016;500;;;;
Alagoas;Matriz de Camaragibe;1627;1.38;03/07/2016;24/11/2016;500;;;;
Alagoas;Joaquim Gomes;1627;1.38;19/07/2016;07/10/2016;500;;;;
Alagoas;Jundiá;1627;1.38;19/07/2016;24/11/2016;500;;;;
Alagoas;Japaratinga;1627;1.38;18/07/2016;24/11/2016;500;;;;
Alagoas;Olho d'Agua Grande;1627;1.38;03/07/2016;27/09/2016;500;;;;
Alagoas;Piaçabuçu;1627;1.38;03/07/2016;29/09/2016;500;;;;
Alagoas;Piranhas;1627;1.38;03/07/2016;29/09/2016;500;;;;
Alagoas;São Brás;1627;1.38;04/07/2016;04/10/2016;500;;;;
Piauí;Dirceu Arcoverde;1627;1.38;16/08/2016;07/10/2016;500;;;;
Piauí;Dom Inocêncio;1627;1.38;16/08/2016;07/10/2016;500;;;;
Piauí;Guaribas;1627;1.38;17/08/2016;10/10/2016;500;;;;
Piauí;Fartura do Piauí;1627;1.38;17/08/2016;10/10/2016;500;;;;
Piauí;Flores do Piauí;1627;1.38;17/08/2016;10/10/2016;500;;;;
Alagoas;São Miguel dos Campos;1627;1.38;04/07/2016;10/10/2016;500;;;;
Bahia;Presidente Tancredo Neves;1627;1.38;11/07/2016;20/09/2016;500;;;;
Bahia;Planaltino;1627;1.38;08/07/2016;16/09/2016;500;;;;
Bahia;Mutuípe;1627;1.38;06/07/2016;13/09/2016;500;;;;
Pernambuco;Trindade;1627;1.38;03/08/2016;05/01/2017;500;;;;
Piauí;Bocaina;1627;1.38;08/08/2016;30/09/2016;500;;;;
Piauí;Barra D'Alcântara;1627;1.38;17/08/2016;29/09/2016;500;;;;
Piauí;Aroazes;1627;1.38;05/08/2016;29/09/2016;500;;;;
São Paulo;Ubarana;1627;1.38;29/06/2016;14/01/2017;500;;;;
São Paulo;Vargem Grande do Sul;1627;1.38;29/06/2016;14/01/2017;500;;;;
Pernambuco;São João;1627;1.38;16/08/2016;30/09/2016;500;;;;
Pernambuco;São José da Coroa Grande;1627;1.38;01/08/2016;17/09/2016;500;;;;
São Paulo;São Manuel;1627;1.38;02/08/2016;18/11/2016;500;;;;
Piauí;Patos do Piauí;1627;1.38;12/08/2016;18/09/2016;500;;;;
Piauí;Pau D'Arco do Piauí;1627;1.38;12/08/2016;18/09/2016;500;;;;
São Paulo;Pinhalzinho;1627;1.38;15/07/2016;16/09/2016;500;;;;
Piauí;Murici dos Portelas;1627;1.38;10/08/2016;11/10/2016;500;;;;
Piauí;Nossa Senhora dos Remédios;1627;1.38;10/08/2016;05/01/2017;500;;;;
Piauí;Paquetá;1627;1.38;11/08/2016;27/09/2016;500;;;;
Piauí;Padre Marcos;1627;1.38;18/08/2016;27/09/2016;500;;;;
Tocantins;Novo Jardim;1627;1.38;26/07/2016;22/09/2016;500;;;;
Tocantins;Palmeirópolis;1627;1.38;27/06/2016;10/10/2016;500;;;;
Tocantins;Dianópolis;1627;1.38;29/06/2016;19/12/2016;500;;;;
Tocantins;Ipueiras;1627;1.38;29/06/2016;19/09/2016;500;;;;
Tocantins;Esperantina;1627;1.38;29/06/2016;14/01/2017;500;;;;
Goiás;Nova Aurora;1627;1.38;28/07/2016;21/11/2016;500;;;;
Paraná;Faxinal;1627;1.38;12/08/2016;13/12/2016;500;;;;
Paraná;Doutor Camargo;1627;1.38;29/07/2016;13/12/2016;500;;;;
Paraná;Boa Esperança;1627;1.38;19/07/2016;24/11/2016;500;;;;
Paraná;Abatiá;1627;1.38;15/07/2016;04/01/2017;500;;;;
Piauí;Tamboril do Piauí;1627;1.38;14/07/2016;09/12/2016;500;;;;
Minas Gerais;Grão Mogol;1627;1.38;30/06/2016;23/09/2016;500;;;;
Minas Gerais;Fronteira dos Vales;1627;1.38;30/06/2016;22/09/2016;500;;;;
Minas Gerais;Corinto;1627;1.38;28/06/2016;18/11/2016;500;;;;
Minas Gerais;Coromandel;1627;1.38;28/06/2016;02/12/2016;500;;;;
Minas Gerais;Cedro do Abaeté;1627;1.38;17/08/2016;21/09/2016;500;;;;
Minas Gerais;Diogo de Vasconcelos;1627;1.38;28/06/2016;21/09/2016;500;;;;
Minas Gerais;Estiva;1627;1.38;29/06/2016;22/09/2016;500;;;;
Maranhão;Dom Pedro;1627;1.38;27/07/2016;22/09/2016;500;;;;
Maranhão;Gonçalves Dias;1627;1.38;28/07/2016;22/09/2016;500;;;;
Maranhão;Governador Edison Lobão;1627;1.38;28/07/2016;22/09/2016;500;;;;
Maranhão;Itaipava do Grajaú;1627;1.38;28/07/2016;22/09/2016;500;;;;
Goiás;Varjão;1627;1.38;22/07/2016;21/09/2016;500;;;;
Goiás;Ouro Verde de Goiás;1627;1.38;28/07/2016;20/11/2016;500;;;;
Goiás;Santa Tereza de Goiás;1627;1.38;29/07/2016;20/09/2016;500;;;;
Pará;Novo Repartimento;1627;1.38;14/07/2016;06/10/2016;500;;;;
Rio Grande do Norte;Paraú;1627;1.38;22/08/2016;02/01/2017;500;;;;
Rio Grande do Norte;Nova Cruz;1627;1.38;22/08/2016;16/11/2016;500;;;;
Pará;Ponta de Pedras;1627;1.38;18/07/2016;06/10/2016;500;;;;
Pará;São Domingos do Araguaia;1627;1.38;17/08/2016;14/11/2016;500;;;;
Santa Catarina;Salete;1627;1.38;02/08/2016;10/11/2016;500;;;;
Minas Gerais;Muriaé;1627;1.38;13/07/2016;06/10/2016;500;;;;
Sergipe;Santa Rosa de Lima;1627;1.38;28/06/2016;23/11/2016;500;;;;
Rio de Janeiro;Cambuci;1627;1.38;12/07/2016;27/12/2016;500;;;;
Sergipe;Pedra Mole;1627;1.38;28/06/2016;06/10/2016;500;;;;
Rio de Janeiro;Santo Antônio de Pádua;1627;1.38;12/08/2016;04/01/2017;500;;;;
Rio de Janeiro;Miguel Pereira;1627;1.38;06/07/2016;20/11/2016;500;;;;
Rio de Janeiro;Miracema;1627;1.38;07/07/2016;04/01/2017;500;;;;
Rio Grande do Norte;Florânia;1627;1.38;08/08/2016;29/12/2016;500;;;;
Piauí;São José do Piauí;1627;1.38;14/07/2016;08/12/2016;500;;;;
Piauí;São José do Divino;1627;1.38;14/07/2016;08/12/2016;500;;;;
Mato Grosso;Gaúcha do Norte;1627;1.38;28/07/2016;04/10/2016;500;;;;
Pará;Xinguara;1627;1.38;12/08/2016;04/10/2016;500;;;;
Mato Grosso do Sul;Figueirão;1627;1.38;09/08/2016;05/10/2016;500;;;;
Bahia;Umburanas;1627;1.38;02/08/2016;04/10/2016;500;;;;
Bahia;Prado;1627;1.38;08/07/2016;05/10/2016;500;;;;
Bahia;Santa Brígida;1627;1.38;12/07/2016;29/09/2016;500;;;;
Bahia;Rio do Antônio;1627;1.38;12/07/2016;29/09/2016;500;;;;
Bahia;São Domingos;1627;1.38;01/08/2016;21/11/2016;500;;;;
Mato Grosso do Sul;Nova Alvorada do Sul;1627;1.38;06/07/2016;15/11/2016;500;;;;
São Paulo;Rubiácea;1627;1.38;20/07/2016;18/11/2016;500;;;;
Mato Grosso do Sul;Sete Quedas;1627;1.38;08/07/2016;23/11/2016;500;;;;
Rondônia;Presidente Médici;1627;1.38;04/08/2016;13/01/2017;500;;;;
Rondônia;São Francisco do Guaporé;1627;1.38;28/06/2016;04/11/2016;500;;;;
Rondônia;Seringueiras;1627;1.38;28/06/2016;04/11/2016;500;;;;
Roraima;Caracaraí;1627;1.38;29/06/2016;12/01/2017;500;;;;
Roraima;Iracema;1627;1.38;28/06/2016;15/09/2016;500;;;;
Rio Grande do Sul;Arroio dos Ratos;1627;1.38;29/06/2016;07/01/2017;500;;;;
Paraíba;Prata;1627;1.38;20/07/2016;05/12/2016;500;;;;
Mato Grosso do Sul;Caracol;1627;1.38;05/08/2016;05/10/2016;500;;;;
Minas Gerais;Tabuleiro;1627;1.38;14/07/2016;10/01/2017;500;;;;
Pará;Bannach;1627;1.38;23/08/2016;29/12/2016;500;;;;
Pará;Abel Figueiredo;1627;1.38;24/08/2016;10/01/2017;500;;;;
Mato Grosso;São Félix do Araguaia;1627;1.38;24/08/2016;19/09/2016;500;;;;
Paraná;Tamboara;1627;1.38;14/07/2016;26/12/2016;500;;;;
Minas Gerais;Santa Cruz de Minas;1627;1.38;19/07/2016;27/09/2016;500;;;;
Minas Gerais;Romaria;1627;1.38;15/07/2016;22/11/2016;500;;;;
Minas Gerais;Resplendor;1627;1.38;14/07/2016;18/11/2016;500;;;;
Minas Gerais;São Pedro da União;1627;1.38;06/07/2016;16/09/2016;500;;;;
Minas Gerais;Santa Rita de Minas;1627;1.38;19/07/2016;04/10/2016;500;;;;
Minas Gerais;Santo Antônio do Grama;1627;1.38;21/07/2016;24/11/2016;500;;;;
Paraná;Perobal;1627;1.38;04/07/2016;16/12/2016;500;;;;
Paraná;Pitanga;1627;1.38;04/07/2016;16/12/2016;500;;;;
Paraná;Santa Mariana;1627;1.38;07/07/2016;16/12/2016;500;;;;
Paraná;São Tomé;1627;1.38;07/07/2016;12/01/2017;500;;;;
São Paulo;Martinópolis;1627;1.38;13/07/2016;06/10/2016;500;;;;
São Paulo;Maracaí;1627;1.38;13/07/2016;17/11/2016;500;;;;
São Paulo;Miracatu;1627;1.38;13/07/2016;07/10/2016;500;;;;
Paraná;Ipiranga;1627;1.38;01/08/2016;20/11/2016;500;;;;
Rio Grande do Sul;Harmonia;1627;1.38;01/08/2016;10/11/2016;500;;;;
Rio Grande do Sul;Charqueadas;1627;1.38;25/07/2016;12/01/2017;500;;;;
Tocantins;Aurora do Tocantins;1789;1.25;08/07/2016;19/12/2016;450;;;;
Espírito Santo;Irupi;1789;1.25;01/08/2016;04/01/2017;450;;;;
Bahia;Filadélfia;1791;1.11;19/08/2016;28/09/2016;400;;;;
Alagoas;Cacimbinhas;1791;1.11;14/07/2016;07/10/2016;400;;;;
Bahia;Pedro Alexandre;1791;1.11;08/07/2016;15/09/2016;400;;;;
São Paulo;Ipuã;1791;1.11;12/07/2016;24/11/2016;400;;;;
Alagoas;Colônia Leopoldina;1791;1.11;14/07/2016;07/10/2016;400;;;;
Alagoas;Coqueiro Seco;1791;1.11;14/07/2016;07/10/2016;400;;;;
Rio Grande do Sul;Novo Barreiro;1791;1.11;14/07/2016;07/11/2016;400;;;;
Minas Gerais;Baependi;1791;1.11;08/07/2016;26/09/2016;400;;;;
Maranhão;Turilândia;1791;1.11;29/07/2016;29/09/2016;400;;;;
Maranhão;Tufilândia;1791;1.11;28/07/2016;29/09/2016;400;;;;
Maranhão;Tuntum;1791;1.11;28/07/2016;29/09/2016;400;;;;
Maranhão;Nova Olinda do Maranhão;1791;1.11;01/08/2016;26/09/2016;400;;;;
Maranhão;São João do Soter;1791;1.11;25/07/2016;28/09/2016;400;;;;
Maranhão;Nova Colinas;1791;1.11;01/08/2016;23/09/2016;400;;;;
Maranhão;Milagres do Maranhão;1791;1.11;29/07/2016;05/01/2017;400;;;;
Ceará;Chorozinho;1791;1.11;02/08/2016;09/12/2016;400;;;;
Ceará;Alto Santo;1791;1.11;17/08/2016;16/09/2016;400;;;;
Goiás;Acreúna;1791;1.11;12/07/2016;20/11/2016;400;;;;
Maranhão;Anajatuba;1791;1.11;11/07/2016;21/09/2016;400;;;;
Maranhão;Apicum-Açu;1791;1.11;22/07/2016;21/09/2016;400;;;;
Maranhão;Araguanã;1791;1.11;22/07/2016;21/09/2016;400;;;;
Maranhão;Jenipapo dos Vieiras;1791;1.11;28/07/2016;22/09/2016;400;;;;
Maranhão;Loreto;1791;1.11;29/07/2016;22/09/2016;400;;;;
Maranhão;Luís Domingues;1791;1.11;29/07/2016;22/09/2016;400;;;;
Maranhão;Governador Nunes Freire;1791;1.11;28/07/2016;22/09/2016;400;;;;
Maranhão;Graça Aranha;1791;1.11;28/07/2016;22/09/2016;400;;;;
Maranhão;Fortuna;1791;1.11;27/07/2016;22/09/2016;400;;;;
Maranhão;Centro do Guilherme;1791;1.11;26/07/2016;21/09/2016;400;;;;
Maranhão;Cachoeira Grande;1791;1.11;03/08/2016;21/09/2016;400;;;;
Maranhão;Boa Vista do Gurupi;1791;1.11;25/07/2016;21/09/2016;400;;;;
Maranhão;Lago do Junco;1791;1.11;29/07/2016;22/09/2016;400;;;;
Maranhão;Junco do Maranhão;1791;1.11;29/07/2016;22/09/2016;400;;;;
Maranhão;Maranhãozinho;1791;1.11;29/07/2016;22/09/2016;400;;;;
Rio Grande do Norte;Antônio Martins;1791;1.11;29/06/2016;14/11/2016;400;;;;
Minas Gerais;São João Nepomuceno;1791;1.11;30/06/2016;29/12/2016;400;;;;
Minas Gerais;Serra Azul de Minas;1791;1.11;08/07/2016;19/09/2016;400;;;;
Minas Gerais;Silvianópolis;1791;1.11;14/07/2016;20/09/2016;400;;;;
Paraná;Terra Roxa;1791;1.11;08/07/2016;16/11/2016;400;;;;
Rio Grande do Sul;Amaral Ferrador;1791;1.11;29/06/2016;04/11/2016;400;;;;
Mato Grosso do Sul;Rio Negro;1791;1.11;07/07/2016;03/10/2016;400;;;;
Bahia;Souto Soares;1791;1.11;04/08/2016;05/10/2016;400;;;;
Bahia;Tremedal;1832;0.83;05/08/2016;04/10/2016;300;;;;
Rio Grande do Norte;Bento Fernandes;1832;0.83;07/07/2016;14/11/2016;300;;;;
Sergipe;Maruim;1832;0.83;28/06/2016;23/11/2016;300;;;;
Ceará;Carnaubal;1835;0.69;01/08/2016;22/09/2016;250;;;;
Bahia;Potiraguá;1835;0.69;08/07/2016;05/10/2016;250;;;;
Pernambuco;Araçoiaba;1837;0.56;07/07/2016;04/01/2017;200;;;;
Bahia;Belo Campo;1838;0.55;16/08/2016;19/09/2016;200;;;;
Espírito Santo;Divino de São Lourenço;1838;0.55;04/08/2016;04/01/2017;200;;;;
Minas Gerais;Bom Jesus da Penha;1838;0.55;30/06/2016;15/09/2016;200;;;;
Rio Grande do Sul;Riozinho;1838;0.55;25/07/2016;13/09/2016;200;;;;
Alagoas;Girau do Ponciano;1838;0.55;15/07/2016;07/10/2016;200;;;;
Rio Grande do Norte;Currais Novos;1838;0.55;08/08/2016;23/11/2016;200;;;;
Rio de Janeiro;Saquarema;1838;0.55;12/08/2016;23/11/2016;200;;;;
Tocantins;Buriti do Tocantins;1838;0.55;12/07/2016;19/12/2016;200;;;;
Rio Grande do Sul;Campo Bom;1838;0.55;26/07/2016;04/11/2016;200;;;;
Pará;Acará;1838;0.55;24/08/2016;22/09/2016;200;;;;
Pará;Altamira;1848;0;24/08/2016;26/09/2016;0;;;;
Pará;Barcarena;1848;0;22/08/2016;29/09/2016;0;;;;
Pará;Aveiro;1848;0;23/08/2016;28/09/2016;0;;;;
Pará;Brejo Grande do Araguaia;1848;0;17/08/2016;29/09/2016;0;;;;
Pará;bidos;1848;0;14/07/2016;06/09/2016;0;;;;
Mato Grosso;Torixoréu;1848;0;24/08/2016;22/09/2016;0;;;;
Pará;Inhangapi;1848;0;07/07/2016;06/09/2016;0;;;;
Minas Gerais;Virgínia;1848;0;20/07/2016;29/09/2016;0;;;;
Minas Gerais;Varjão de Minas;1848;0;18/07/2016;28/09/2016;0;;;;
Mato Grosso do Sul;Antônio João;1848;0;02/08/2016;04/10/2016;0;;;;
Mato Grosso do Sul;Bonito;1848;0;03/08/2016;04/10/2016;0;;;;
Mato Grosso do Sul;Batayporã;1848;0;03/08/2016;04/10/2016;0;;;;
Mato Grosso do Sul;Dourados;1848;0;09/08/2016;05/10/2016;0;;;;
Paraná;Tamarana;1848;0;14/07/2016;16/11/2016;0;;;;
Minas Gerais;Porteirinha;1848;0;14/07/2016;18/11/2016;0;;;;
Minas Gerais;Pimenta;1848;0;13/07/2016;18/11/2016;0;;;;
Minas Gerais;Pintópolis;1848;0;13/07/2016;18/11/2016;0;;;;
Minas Gerais;Rio Preto;1848;0;15/07/2016;02/12/2016;0;;;;
Minas Gerais;Rio Espera;1848;0;15/07/2016;18/11/2016;0;;;;
Minas Gerais;Santa Rita de Ibitipoca;1848;0;19/07/2016;18/11/2016;0;;;;
Minas Gerais;Ubaporanga;1848;0;15/07/2016;22/09/2016;0;;;;
Minas Gerais;São Vicente de Minas;1848;0;08/07/2016;16/09/2016;0;;;;
Minas Gerais;Silveirânia;1848;0;28/07/2016;20/09/2016;0;;;;
Minas Gerais;Serra da Saudade;1848;0;11/07/2016;19/09/2016;0;;;;
Minas Gerais;Serra do Salitre;1848;0;12/07/2016;19/09/2016;0;;;;
Minas Gerais;Serrania;1848;0;11/07/2016;19/09/2016;0;;;;
Minas Gerais;São José da Lapa;1848;0;04/07/2016;16/09/2016;0;;;;
Minas Gerais;São João Batista do Glória;1848;0;21/07/2016;24/11/2016;0;;;;
Minas Gerais;São João das Missões;1848;0;04/07/2016;24/11/2016;0;;;;
Minas Gerais;Santo Antônio do Rio Abaixo;1848;0;21/07/2016;22/11/2016;0;;;;
Minas Gerais;Santana do Riacho;1848;0;19/07/2016;21/11/2016;0;;;;
Rio Grande do Sul;Dom Pedro de Alcântara;1848;0;25/07/2016;07/11/2016;0;;;;
Rio Grande do Sul;Engenho Velho;1848;0;06/07/2016;07/11/2016;0;;;;
Rio Grande do Sul;Erval Seco;1848;0;30/07/2016;12/01/2017;0;;;;
Rio Grande do Sul;Jaguarão;1848;0;29/07/2016;07/11/2016;0;;;;
São Paulo;Lucélia;1848;0;25/08/2016;24/11/2016;0;;;;
Paraná;Amaporã;1848;0;15/07/2016;20/09/2016;0;;;;
Paraná;Itambaracá;1848;0;01/08/2016;20/11/2016;0;;;;
Paraná;Inajá;1848;0;02/08/2016;20/11/2016;0;;;;
Paraná;Indianópolis;1848;0;02/08/2016;20/11/2016;0;;;;
Minas Gerais;Caxambu;1848;0;27/07/2016;18/11/2016;0;;;;
São Paulo;Panorama;1848;0;14/07/2016;23/11/2016;0;;;;
São Paulo;Osvaldo Cruz;1848;0;14/07/2016;06/10/2016;0;;;;
São Paulo;Miguelópolis;1848;0;13/07/2016;06/10/2016;0;;;;
Minas Gerais;Moeda;1848;0;11/07/2016;18/11/2016;0;;;;
São Paulo;Ocauçu;1848;0;13/07/2016;07/10/2016;0;;;;
Paraná;Saudade do Iguaçu;1848;0;07/07/2016;16/11/2016;0;;;;
Paraná;Sertaneja;1848;0;08/07/2016;16/11/2016;0;;;;
Paraná;Santo Antônio do Sudoeste;1848;0;07/07/2016;21/09/2016;0;;;;
Paraná;São Jorge d'Oeste;1848;0;07/07/2016;16/11/2016;0;;;;
Paraná;São José dos Pinhais;1848;0;07/07/2016;28/11/2016;0;;;;
Paraná;Santa Tereza do Oeste;1848;0;07/07/2016;21/09/2016;0;;;;
Paraná;Santa Cruz de Monte Castelo;1848;0;07/07/2016;20/09/2016;0;;;;
Paraná;Rondon;1848;0;06/07/2016;20/09/2016;0;;;;
Paraná;Paranapoema;1848;0;04/07/2016;15/09/2016;0;;;;
Paraná;Porto Amazonas;1848;0;05/07/2016;15/09/2016;0;;;;
Paraná;Reserva do Iguaçu;1848;0;06/07/2016;19/09/2016;0;;;;
Paraná;Quitandinha;1848;0;05/07/2016;19/09/2016;0;;;;
Paraná;Rancho Alegre D'Oeste;1848;0;05/07/2016;19/09/2016;0;;;;
Paraná;Moreira Sales;1848;0;22/07/2016;27/09/2016;0;;;;
Paraná;Morretes;1848;0;28/06/2016;13/09/2016;0;;;;
Paraná;Marmeleiro;1848;0;25/07/2016;21/11/2016;0;;;;
Paraná;Marquinho;1848;0;25/07/2016;19/09/2016;0;;;;
Paraná;Marumbi;1848;0;23/08/2016;19/09/2016;0;;;;
Paraná;Nossa Senhora das Graças;1848;0;28/06/2016;13/09/2016;0;;;;
Paraná;Palmital;1848;0;04/07/2016;14/09/2016;0;;;;
Paraná;Jardim Olinda;1848;0;27/07/2016;21/11/2016;0;;;;
Paraná;Joaquim Távora;1848;0;27/07/2016;20/11/2016;0;;;;
Paraná;Japurá;1848;0;27/07/2016;21/11/2016;0;;;;
Paraná;Maria Helena;1848;0;26/07/2016;21/11/2016;0;;;;
Paraná;Marilena;1848;0;26/07/2016;21/11/2016;0;;;;
Rio Grande do Sul;Camaquã;1848;0;13/07/2016;04/11/2016;0;;;;
Rio Grande do Sul;Ametista do Sul;1848;0;29/06/2016;04/11/2016;0;;;;
Rio Grande do Sul;Arambaré;1848;0;29/06/2016;04/11/2016;0;;;;
Rio Grande do Sul;Bom Princípio;1848;0;11/07/2016;04/11/2016;0;;;;
Roraima;São João da Baliza;1848;0;29/06/2016;04/11/2016;0;;;;
Roraima;Caroebe;1848;0;29/06/2016;04/11/2016;0;;;;
Roraima;Cantá;1848;0;29/06/2016;12/01/2017;0;;;;
Rondônia;São Felipe D'Oeste;1848;0;28/06/2016;04/11/2016;0;;;;
Rondônia;Vale do Paraíso;1848;0;29/06/2016;04/11/2016;0;;;;
Rondônia;Vilhena;1848;0;29/06/2016;01/12/2016;0;;;;
Paraíba;Maturéia;1848;0;18/07/2016;10/01/2017;0;;;;
São Paulo;Sagres;1848;0;28/06/2016;18/11/2016;0;;;;
Bahia;Uruçuca;1848;0;05/08/2016;04/10/2016;0;;;;
Mato Grosso do Sul;Glória de Dourados;1848;0;10/08/2016;05/10/2016;0;;;;
Bahia;Várzea do Poço;1848;0;05/08/2016;04/10/2016;0;;;;
Bahia;Terra Nova;1848;0;04/08/2016;04/10/2016;0;;;;
Bahia;Sítio do Quinto;1848;0;04/08/2016;05/10/2016;0;;;;
Bahia;Sobradinho;1848;0;02/08/2016;12/12/2016;0;;;;
Bahia;Seabra;1848;0;03/08/2016;05/10/2016;0;;;;
Bahia;São Félix do Coribe;1848;0;01/08/2016;21/11/2016;0;;;;
Bahia;Santa Inês;1848;0;13/07/2016;03/10/2016;0;;;;
Bahia;Santa Teresinha;1848;0;29/07/2016;03/10/2016;0;;;;
Bahia;Santaluz;1848;0;29/07/2016;21/11/2016;0;;;;
Bahia;Santo Amaro;1848;0;29/07/2016;09/12/2016;0;;;;
Bahia;Ribeira do Pombal;1848;0;12/07/2016;21/11/2016;0;;;;
Mato Grosso do Sul;Iguatemi;1848;0;10/08/2016;05/10/2016;0;;;;
Mato Grosso do Sul;Laguna Carapã;1848;0;12/08/2016;06/10/2016;0;;;;
Mato Grosso do Sul;Mundo Novo;1848;0;01/07/2016;29/09/2016;0;;;;
Mato Grosso do Sul;Porto Murtinho;1848;0;07/07/2016;03/10/2016;0;;;;
Mato Grosso do Sul;Sonora;1848;0;08/07/2016;04/10/2016;0;;;;
Mato Grosso;Acorizal;1848;0;08/07/2016;04/10/2016;0;;;;
Pará;Uruará;1848;0;12/08/2016;04/10/2016;0;;;;
Pará;Vigia;1848;0;12/08/2016;07/12/2016;0;;;;
Pará;Vitória do Xingu;1848;0;12/08/2016;04/10/2016;0;;;;
Pará;Sapucaia;1848;0;15/08/2016;04/10/2016;0;;;;
Pará;Senador José Porfírio;1848;0;15/08/2016;04/10/2016;0;;;;
Pará;Terra Alta;1848;0;15/08/2016;04/10/2016;0;;;;
Pará;Tracuateua;1848;0;15/08/2016;04/10/2016;0;;;;
Mato Grosso;General Carneiro;1848;0;28/07/2016;04/10/2016;0;;;;
São Paulo;Sabino;1848;0;28/06/2016;18/11/2016;0;;;;
Mato Grosso;Alto Paraguai;1848;0;11/07/2016;04/10/2016;0;;;;
Tocantins;Chapada de Areia;1848;0;13/07/2016;19/11/2016;0;;;;
Tocantins;Augustinópolis;1848;0;08/07/2016;28/11/2016;0;;;;
Paraná;Foz do Jordão;1848;0;09/08/2016;20/11/2016;0;;;;
Paraná;Cerro Azul;1848;0;22/07/2016;20/11/2016;0;;;;
Piauí;Tanque do Piauí;1848;0;12/07/2016;19/09/2016;0;;;;
Paraná;Agudos do Sul;1848;0;15/07/2016;19/09/2016;0;;;;
Paraná;Altamira do Paraná;1848;0;15/07/2016;19/09/2016;0;;;;
Paraná;Apucarana;1848;0;18/07/2016;28/11/2016;0;;;;
Paraná;Bocaiúva do Sul;1848;0;04/08/2016;23/09/2016;0;;;;
Paraná;Cantagalo;1848;0;21/07/2016;20/11/2016;0;;;;
Goiás;Nova Iguaçu de Goiás;1848;0;28/07/2016;20/09/2016;0;;;;
Tocantins;Santa Rita do Tocantins;1848;0;07/07/2016;14/01/2017;0;;;;
Tocantins;Fortaleza do Tabocão;1848;0;25/07/2016;19/11/2016;0;;;;
Tocantins;Goiatins;1848;0;29/06/2016;14/01/2017;0;;;;
Tocantins;Lagoa do Tocantins;1848;0;25/07/2016;24/11/2016;0;;;;
Tocantins;Combinado;1848;0;13/07/2016;19/12/2016;0;;;;
Tocantins;Novo Alegre;1848;0;26/07/2016;24/11/2016;0;;;;
Maranhão;Cantanhede;1848;0;26/07/2016;21/09/2016;0;;;;
Maranhão;Lago Verde;1848;0;29/07/2016;22/09/2016;0;;;;
Minas Gerais;Claro dos Poções;1848;0;28/07/2016;18/11/2016;0;;;;
Minas Gerais;Coronel Pacheco;1848;0;28/06/2016;18/11/2016;0;;;;
Minas Gerais;Comendador Gomes;1848;0;28/07/2016;18/11/2016;0;;;;
Minas Gerais;Felisburgo;1848;0;29/06/2016;18/11/2016;0;;;;
Minas Gerais;Fortaleza de Minas;1848;0;30/06/2016;18/11/2016;0;;;;
Minas Gerais;Francisco Dumont;1848;0;30/06/2016;18/11/2016;0;;;;
Minas Gerais;Franciscópolis;1848;0;30/06/2016;18/11/2016;0;;;;
Minas Gerais;Couto de Magalhães de Minas;1848;0;28/06/2016;18/11/2016;0;;;;
Minas Gerais;Descoberto;1848;0;28/06/2016;18/11/2016;0;;;;
Minas Gerais;Durandé;1848;0;29/06/2016;18/11/2016;0;;;;
Minas Gerais;Engenheiro Navarro;1848;0;29/06/2016;02/12/2016;0;;;;
Minas Gerais;Guiricema;1848;0;01/07/2016;02/12/2016;0;;;;
Minas Gerais;Inimutaba;1848;0;01/07/2016;18/11/2016;0;;;;
Minas Gerais;Ibitiúra de Minas;1848;0;01/07/2016;18/11/2016;0;;;;
Minas Gerais;Guarani;1848;0;06/07/2016;18/11/2016;0;;;;
Minas Gerais;Goianá;1848;0;30/06/2016;18/11/2016;0;;;;
Minas Gerais;Galiléia;1848;0;30/06/2016;18/11/2016;0;;;;
Minas Gerais;Montalvânia;1848;0;11/07/2016;18/11/2016;0;;;;
Minas Gerais;Monte Sião;1848;0;11/07/2016;18/11/2016;0;;;;
Minas Gerais;Liberdade;1848;0;12/07/2016;17/11/2016;0;;;;
Minas Gerais;Januária;1848;0;29/07/2016;18/11/2016;0;;;;
